transaction_operation_id,transaction_id,status,type,acquirer_name,transaction_operation_created_at
to_cd6d5043bd170cfb4586,e1fd3bb6cb,success,authorize,acquirer_3,2020-09-09 17:58:15.449000000
to_b2e6ad2b90c98ee1f4c9,91a102de03,success,capture,acquirer_3,2020-09-09 17:59:52.368000000
to_d4017e1d0487d665ea25,91a102de03,success,capture,pagarme,2020-09-09 17:59:51.524000000
to_01c0e61b02b116986e6f,91a102de03,success,authorize,pagarme,2020-09-09 17:59:51.538000000
to_f4937803abeaa14cf23e,91a102de03,success,authorize,acquirer_3,2020-09-09 17:59:51.682000000
to_c4a3c1119447876c5b60,6c71434fc2,success,capture,acquirer_3,2020-09-09 17:55:40.489000000
to_b274e9dcfd3f61597007,6c71434fc2,success,capture,pagarme,2020-09-09 17:55:39.262000000
to_e25bb4b7b492cbd82001,6c71434fc2,success,authorize,pagarme,2020-09-09 17:55:39.276000000
to_a92b01f62cd569da39fb,6c71434fc2,success,authorize,acquirer_3,2020-09-09 17:55:39.414000000
to_ea2906ff929acf2addb6,c9ddad5968,success,conciliate,pagarme,2020-09-11 06:22:44.047000000
to_ea6f136865f94b3722ea,c9ddad5968,success,issue,pagarme,2020-09-09 17:56:37.543000000
to_f12a59b31f6e1beb767b,c9ddad5968,success,authorize,pagarme,2020-09-09 17:56:37.550000000
to_2d828122c9b73330d867,ea1a70835b,success,capture,acquirer_3,2020-09-09 17:56:50.379000000
to_fe4613fea82e7e169a1a,ea1a70835b,success,capture,pagarme,2020-09-09 17:56:48.885000000
to_47481ecfea668aca9f10,ea1a70835b,success,authorize,pagarme,2020-09-09 17:56:48.958000000
to_24aa804e3513c1ca0d4e,ea1a70835b,success,authorize,acquirer_3,2020-09-09 17:56:49.147000000
to_db2b4bc6a054ff865e83,acd694145c,success,refund,pagarme,2020-10-13 14:06:27.155000000
to_795d97a232bbb5656733,acd694145c,success,refund,acquirer_3,2020-10-13 14:06:29.151000000
to_f450742b3342911be798,acd694145c,success,capture,acquirer_3,2020-09-09 17:57:59.919000000
to_3985965947a799408735,acd694145c,success,capture,pagarme,2020-09-09 17:57:58.801000000
to_9b268ff7e65ada48cec4,acd694145c,success,authorize,pagarme,2020-09-09 17:57:58.813000000
to_45d036831d5c6e15f012,acd694145c,success,authorize,acquirer_3,2020-09-09 17:57:58.922000000
to_4ce065632ac18b6383a0,e882f0f2b8,success,refund,pagarme,2020-09-10 16:16:48.194000000
to_d2d2c3e1475079b0794c,e882f0f2b8,success,refund,acquirer_3,2020-09-10 16:16:48.546000000
to_e858a12b6988560606a3,e882f0f2b8,success,capture,acquirer_3,2020-09-09 17:40:54.240000000
to_ed18a70f09e574de0f32,e882f0f2b8,success,capture,pagarme,2020-09-09 17:40:53.354000000
to_28302214ec57e746a77a,e882f0f2b8,success,authorize,pagarme,2020-09-09 17:40:53.367000000
to_93daef586b921d552c7e,e882f0f2b8,success,authorize,acquirer_3,2020-09-09 17:40:53.475000000
to_8d85db022fc8bcfe8012,0198761592,success,capture,acquirer_3,2020-09-09 17:57:40.514000000
to_7a9d204d0274aa713a86,0198761592,success,capture,pagarme,2020-09-09 17:57:39.768000000
to_c08cea30fb0af2f6bae4,0198761592,success,authorize,pagarme,2020-09-09 17:57:39.778000000
to_f2b55eec4e01aa4241fe,0198761592,success,authorize,acquirer_3,2020-09-09 17:57:39.956000000
to_1e078140f010a4eae602,7461a395aa,success,conciliate,pagarme,2020-09-10 08:21:52.048000000
to_2accb2b18593d30d7f4f,7461a395aa,success,issue,pagarme,2020-09-09 17:59:33.894000000
to_855ba7319d0eba69038d,7461a395aa,success,authorize,pagarme,2020-09-09 17:59:33.904000000
to_c19391a44e0482199030,0c4061a69d,success,capture,acquirer_3,2020-09-09 18:00:09.605000000
to_62b97a4f22904187e715,0c4061a69d,success,capture,pagarme,2020-09-09 18:00:09.555000000
to_36269abe05755cb11e32,0c4061a69d,success,authorize,pagarme,2020-09-09 17:59:59.902000000
to_609f0babe80a6a0a5481,0c4061a69d,success,authorize,acquirer_3,2020-09-09 18:00:00.048000000
to_c673cb385f27523c542a,61fc498615,success,capture,acquirer_3,2020-09-09 17:55:14.557000000
to_10aa86fdb55e235f423e,61fc498615,success,capture,pagarme,2020-09-09 17:55:13.510000000
to_8217348e1737e0cfabac,61fc498615,success,authorize,pagarme,2020-09-09 17:55:13.524000000
to_82c63cb7fe2aee743654,61fc498615,success,authorize,acquirer_3,2020-09-09 17:55:13.634000000
to_895c083356e084e9e716,7856bebc6c,success,issue,pagarme,2020-09-09 17:59:15.475000000
to_40cdac4dfac0a467d63c,7856bebc6c,success,authorize,pagarme,2020-09-09 17:59:15.487000000
to_36c77bb54e0e17e7aca2,b11757c087,success,refund,pagarme,2020-09-10 11:21:06.286000000
to_bffaa4ff6baef68671ed,b11757c087,success,refund,acquirer_3,2020-09-10 11:21:06.349000000
to_1d79280575f7894bf77b,b11757c087,success,capture,acquirer_3,2020-09-09 18:00:05.677000000
to_ecf809dae78becf00604,b11757c087,success,capture,pagarme,2020-09-09 18:00:05.636000000
to_6568bc5c8e01c1ad08b1,b11757c087,success,authorize,pagarme,2020-09-09 17:59:54.846000000
to_31914ad8e39a313ea2e1,b11757c087,success,authorize,acquirer_3,2020-09-09 17:59:54.951000000
to_3e51b572a4138496eb0c,e410993291,success,capture,acquirer_3,2020-09-09 17:56:33.743000000
to_818850441de1f7a5a59f,e410993291,success,capture,pagarme,2020-09-09 17:56:32.940000000
to_b3f9933f844ead2df1f8,e410993291,success,authorize,pagarme,2020-09-09 17:56:32.947000000
to_504590617fd831fc5019,e410993291,success,authorize,acquirer_3,2020-09-09 17:56:33.062000000
to_20950386e1dd7886c9ee,db59f7bf42,success,conciliate,pagarme,2020-09-10 08:21:58.006000000
to_ada2dc0ab87836f84a27,db59f7bf42,success,issue,pagarme,2020-09-09 17:56:36.178000000
to_c5a6c9fdf3bd3fadd0f1,db59f7bf42,success,authorize,pagarme,2020-09-09 17:56:36.184000000
to_78fd793ac04502abfedb,98e6ff5fbb,success,conciliate,pagarme,2020-09-17 08:06:31.788000000
to_55a86b025b329bf3a736,98e6ff5fbb,success,issue,pagarme,2020-09-09 17:58:50.783000000
to_f3a0d7f136116ad32486,98e6ff5fbb,success,authorize,pagarme,2020-09-09 17:58:43.806000000
to_060051c175e39911f491,2cbc6c54dc,success,conciliate,pagarme,2020-09-10 08:07:21.401000000
to_a8f03e889187c9568a40,2cbc6c54dc,success,issue,pagarme,2020-09-09 17:57:33.890000000
to_a6f02f6a6b940b6b3c60,2cbc6c54dc,success,authorize,pagarme,2020-09-09 17:57:33.901000000
to_c2791cb0b722446596c7,2513ecbac2,success,capture,acquirer_3,2020-09-09 17:55:27.447000000
to_42dc90265091645bd9ce,2513ecbac2,success,capture,pagarme,2020-09-09 17:55:27.378000000
to_dd515be662d751c966c3,2513ecbac2,success,authorize,acquirer_3,2020-09-09 17:55:20.729000000
to_293d6cc74abc3c1b6da5,2513ecbac2,success,authorize,pagarme,2020-09-09 17:55:20.616000000
to_81a5b7fdc0003a7698b2,69492cb450,success,conciliate,pagarme,2020-09-12 07:04:48.557000000
to_c9c9a39293a6535ecdb2,69492cb450,success,issue,pagarme,2020-09-09 17:55:36.838000000
to_7f55ebd0eec273516da2,69492cb450,success,authorize,pagarme,2020-09-09 17:55:36.842000000
to_acaf681ab9358a7e247d,11701f26ca,success,conciliate,pagarme,2020-09-30 06:11:21.160000000
to_78c3efb5408e9d96558e,11701f26ca,success,issue,pagarme,2020-09-09 17:56:29.491000000
to_bcae8fdb4b841a7442c5,11701f26ca,success,authorize,pagarme,2020-09-09 17:56:29.495000000
to_f04ba94a400c0dc3cbff,6019e7fa11,success,capture,acquirer_3,2020-09-09 17:56:27.789000000
to_3367e9770d3d56f069fc,6019e7fa11,success,capture,pagarme,2020-09-09 17:56:26.421000000
to_411f0d8df377b1254171,6019e7fa11,success,authorize,pagarme,2020-09-09 17:56:26.437000000
to_5d9749a0d25d329f3254,6019e7fa11,success,authorize,acquirer_3,2020-09-09 17:56:26.588000000
to_187e13636c9c05e3d65d,fee4ae6afe,success,issue,pagarme,2020-09-09 17:59:47.701000000
to_804ac4aaf2c06ba75ffb,fee4ae6afe,success,authorize,pagarme,2020-09-09 17:59:47.706000000
to_f2987dcdf81f16658cd2,db16fcbefe,dropped,capture,,2020-09-09 17:57:34.360000000
to_d373dfff1d0e80cd78b6,db16fcbefe,failed,authorize,pagarme,2020-09-09 17:57:34.370000000
to_fad178ade2eb96d142ea,db16fcbefe,failed,authorize,acquirer_1,2020-09-09 17:57:35.034000000
to_34e7d32814eeeb1d6e2e,db16fcbefe,failed,authorize,acquirer_3,2020-09-09 17:57:34.493000000
to_681126cf8f2d362727a7,06d9d3c447,success,conciliate,pagarme,2020-09-11 06:22:41.991000000
to_0c9b3109b90416e419cf,06d9d3c447,success,issue,pagarme,2020-09-09 17:59:47.620000000
to_39096dcdb291c2b9f8cb,06d9d3c447,success,authorize,pagarme,2020-09-09 17:59:47.626000000
to_b03bf026e0a58f65c573,e0aec60d89,success,capture,acquirer_3,2020-09-09 17:57:12.536000000
to_3207323349de759caafb,e0aec60d89,success,capture,pagarme,2020-09-09 17:57:11.789000000
to_e1b2d7e21c9cb4b27e02,e0aec60d89,success,authorize,pagarme,2020-09-09 17:57:11.796000000
to_0cadb5dcaaaef9984762,e0aec60d89,success,authorize,acquirer_3,2020-09-09 17:57:11.896000000
to_5ac8d971250c1e849cbb,697bc21056,success,conciliate,pagarme,2020-09-10 08:07:21.523000000
to_901e3566d31b462d83d2,697bc21056,success,issue,pagarme,2020-09-09 17:57:30.875000000
to_f7b8faef860e6a569485,697bc21056,success,authorize,pagarme,2020-09-09 17:57:30.885000000
to_5b79c4c812584ce4ef63,7e5cf5efe2,success,conciliate,pagarme,2020-09-15 08:27:33.787000000
to_e2920ef6ca084a05498b,7e5cf5efe2,success,issue,pagarme,2020-09-09 17:59:16.337000000
to_f4264dd667be2d43586a,7e5cf5efe2,success,authorize,pagarme,2020-09-09 17:59:16.347000000
to_ab70bbe2ad5ad9b39a56,5878bf6cac,success,conciliate,pagarme,2020-09-10 08:22:00.951000000
to_1ce9f10cf218c85c851a,5878bf6cac,success,issue,pagarme,2020-09-09 17:54:46.761000000
to_264d87052ed0104a2644,5878bf6cac,success,authorize,pagarme,2020-09-09 17:54:46.768000000
to_4c0417d1b5da88bea1bf,9210db6df3,success,capture,acquirer_3,2020-09-09 17:57:11.080000000
to_b6648a3b39f50ce4f7fe,9210db6df3,success,capture,pagarme,2020-09-09 17:57:10.389000000
to_1abbc8784758d5c7cc95,9210db6df3,success,authorize,pagarme,2020-09-09 17:57:10.422000000
to_2c8441561cd6b0a6293f,9210db6df3,success,authorize,acquirer_3,2020-09-09 17:57:10.589000000
to_a990ff086bc08657f86b,3dc5e16d0a,success,capture,acquirer_3,2020-09-09 17:56:46.441000000
to_92f34bb656ac546daa04,3dc5e16d0a,success,capture,pagarme,2020-09-09 17:56:45.803000000
to_90a3bc0cc7625cc07a39,3dc5e16d0a,success,authorize,pagarme,2020-09-09 17:56:45.827000000
to_3db1cb9a003b0fb8406e,3dc5e16d0a,success,authorize,acquirer_3,2020-09-09 17:56:45.983000000
to_8e26ad58e1a0a8b36e3d,8d58a35449,success,capture,acquirer_3,2020-09-09 17:57:58.496000000
to_46fcfe229adf85c083c5,8d58a35449,success,capture,pagarme,2020-09-09 17:57:57.752000000
to_8230e3261e788a31ec75,8d58a35449,success,authorize,pagarme,2020-09-09 17:57:57.756000000
to_44e5574db4030009942c,8d58a35449,success,authorize,acquirer_3,2020-09-09 17:57:57.861000000
to_c1e99f48249cd980e3df,76a37a7a3c,success,capture,acquirer_3,2020-09-09 17:57:19.067000000
to_f4298907f7d2d55a28d9,76a37a7a3c,success,capture,pagarme,2020-09-09 17:57:18.006000000
to_310eb54f5b2b3b514ce2,76a37a7a3c,success,authorize,pagarme,2020-09-09 17:57:18.019000000
to_01827dce39eace14e1b3,76a37a7a3c,success,authorize,acquirer_3,2020-09-09 17:57:18.121000000
to_84e89c7e23f400bc423b,c1c504d314,success,refund,pagarme,2020-09-09 18:00:25.616000000
to_e2f2c833fb6f05b27470,c1c504d314,success,refund,acquirer_3,2020-09-09 18:00:25.804000000
to_1a442b4e7101aca0a5c3,c1c504d314,success,capture,acquirer_3,2020-09-09 17:58:56.909000000
to_6314cf56fe90d7513357,c1c504d314,success,capture,pagarme,2020-09-09 17:58:55.648000000
to_cad0903c0d3599830c04,c1c504d314,success,authorize,pagarme,2020-09-09 17:58:55.668000000
to_39167565e43b5e8d5f2c,c1c504d314,success,authorize,acquirer_3,2020-09-09 17:58:55.821000000
to_4aa30e0785e8bcc4d51d,8018c8743d,success,capture,acquirer_2,2020-09-09 17:56:42.523000000
to_19fee1707c4ca83a748f,8018c8743d,success,capture,pagarme,2020-09-09 17:56:42.471000000
to_d21685d9313a0d1dd93c,8018c8743d,success,authorize,acquirer_2,2020-09-09 17:56:40.774000000
to_12e9271fed9ab5a90a84,8018c8743d,success,authorize,pagarme,2020-09-09 17:56:40.623000000
to_526091f78ef68ee1609c,b19e6593a4,success,refund,acquirer_2,2020-09-10 07:58:22.187000000
to_45f15f98533b0bae93d2,b19e6593a4,success,authorize,acquirer_2,2020-09-09 17:58:17.845000000
to_023df834478d7c3a0cdc,ec22c5570c,success,capture,acquirer_3,2020-09-09 17:58:32.637000000
to_9eb15ed5a57fd0074517,ec22c5570c,success,capture,pagarme,2020-09-09 17:58:31.568000000
to_edb8cdf99661d9f5d3ce,ec22c5570c,success,authorize,pagarme,2020-09-09 17:58:31.584000000
to_89695f5a3347c4373bda,ec22c5570c,success,authorize,acquirer_3,2020-09-09 17:58:31.695000000
to_edc50ea9d7052d42b2db,1879afb3fc,success,capture,acquirer_3,2020-09-09 17:57:43.609000000
to_7f3466dd0c321b6ca304,1879afb3fc,success,capture,pagarme,2020-09-09 17:57:42.414000000
to_56094683385bfb11a557,1879afb3fc,success,authorize,pagarme,2020-09-09 17:57:42.426000000
to_0574694efcf055bdb90e,1879afb3fc,success,authorize,acquirer_3,2020-09-09 17:57:42.536000000
to_4d1a58b72bec61bf72ca,75e2c72e83,success,capture,acquirer_3,2020-09-09 18:00:17.947000000
to_e9bb8f5040c174a9e1cd,75e2c72e83,success,capture,pagarme,2020-09-09 18:00:17.901000000
to_6dbd7d745e80f00e5e43,75e2c72e83,success,authorize,acquirer_3,2020-09-09 17:58:57.854000000
to_1ae9ae9d91c29ece5ac0,75e2c72e83,success,authorize,pagarme,2020-09-09 17:58:57.737000000
to_aeff55cd3adf9ae014ad,bd78372330,success,capture,acquirer_3,2020-09-09 15:29:37.702000000
to_188f0d2f7b7368c6ca09,bd78372330,success,capture,pagarme,2020-09-09 15:29:36.985000000
to_fea922975a21572e6b46,bd78372330,success,authorize,pagarme,2020-09-09 15:29:36.989000000
to_9e2ded99c9fa7cd60913,bd78372330,success,authorize,acquirer_3,2020-09-09 15:29:37.100000000
to_7bdb7f96933323222f88,9493488cd8,success,capture,acquirer_3,2020-09-09 17:57:38.100000000
to_55be29e99016b273feab,9493488cd8,success,capture,pagarme,2020-09-09 17:57:36.822000000
to_15cc319783d2426f1200,9493488cd8,success,authorize,pagarme,2020-09-09 17:57:36.834000000
to_59a105ea74d8af124513,9493488cd8,success,authorize,acquirer_3,2020-09-09 17:57:36.947000000
to_94b5e9d46da1f114256b,7e337ff63a,success,capture,acquirer_3,2020-09-09 17:56:34.629000000
to_d7693350b0ab554cf3df,7e337ff63a,success,capture,pagarme,2020-09-09 17:56:33.075000000
to_4a4a97dea260b8f39e54,7e337ff63a,success,authorize,pagarme,2020-09-09 17:56:33.135000000
to_d9f9616b7c34ce3c4be7,7e337ff63a,success,authorize,acquirer_3,2020-09-09 17:56:33.298000000
to_4e278daaf3d93f87861c,7951fd0cb4,success,conciliate,pagarme,2020-09-10 08:21:56.769000000
to_a16a1886f0dea60047a2,7951fd0cb4,success,issue,pagarme,2020-09-09 17:57:08.436000000
to_551f540feccc99182250,7951fd0cb4,success,authorize,pagarme,2020-09-09 17:57:08.441000000
to_ef0d3ec2a0184c4558b0,626070fff7,failed,authorize,pagarme,2020-09-09 17:58:55.310000000
to_84b21d5af0b0d721e771,626070fff7,failed,authorize,acquirer_1,2020-09-09 17:58:57.049000000
to_8d8096c0ffd7c678d7d8,626070fff7,failed,authorize,acquirer_3,2020-09-09 17:58:56.223000000
to_7fce56e047bd3806cbc8,626070fff7,failed,authorize,acquirer_3,2020-09-09 17:58:55.459000000
to_a4d345600255285e9d25,15d019989d,success,conciliate,pagarme,2020-09-10 08:07:23.311000000
to_53f8fc9d990b15a5f76f,15d019989d,success,issue,pagarme,2020-09-09 17:55:57.951000000
to_cd871a2f8e81e998e886,15d019989d,success,authorize,pagarme,2020-09-09 17:55:57.957000000
to_cc480fcbe86511f98f86,85d65dbed7,success,capture,acquirer_3,2020-09-09 17:55:33.374000000
to_8b25247ec2812c62dc49,85d65dbed7,success,capture,pagarme,2020-09-09 17:55:31.900000000
to_01fbac4393f25d89de3a,85d65dbed7,success,authorize,pagarme,2020-09-09 17:55:31.923000000
to_e1b240f1366e034be553,85d65dbed7,success,authorize,acquirer_3,2020-09-09 17:55:32.252000000
to_dd8f24b87b4a3b8cb316,d4c8ccc920,success,capture,acquirer_3,2020-09-09 17:58:29.995000000
to_e9af36ced5ec3193dd03,d4c8ccc920,success,capture,pagarme,2020-09-09 17:58:28.913000000
to_55f088d640a1df7a1e9a,d4c8ccc920,success,authorize,pagarme,2020-09-09 17:58:28.930000000
to_1b4b2d5607e64cedfaf0,d4c8ccc920,success,authorize,acquirer_3,2020-09-09 17:58:29.032000000
to_49af895dc7edc91ce992,048029c556,success,conciliate,pagarme,2020-09-10 08:07:24.375000000
to_2c1119953fb051d08fb7,048029c556,success,issue,pagarme,2020-09-09 17:55:03.259000000
to_355be2f2df3ed9156b03,048029c556,success,authorize,pagarme,2020-09-09 17:55:03.281000000
to_e63136c67051c26edb10,a49b197910,dropped,capture,,2020-09-09 17:59:41.671000000
to_90366c47398d337c1e49,a49b197910,failed,authorize,pagarme,2020-09-09 17:59:41.687000000
to_c5af86348dc46065aa84,a49b197910,failed,authorize,acquirer_2,2020-09-09 17:59:41.989000000
to_c51f6a1fa1a6e677030c,a49b197910,failed,authorize,acquirer_3,2020-09-09 17:59:41.812000000
to_7c24eeca5e8f41521f25,d2c4199c19,success,capture,acquirer_3,2020-09-09 17:59:46.383000000
to_bd836f1b6ffb821d0926,d2c4199c19,success,capture,pagarme,2020-09-09 17:59:45.300000000
to_f2d15510c805ea9adfda,d2c4199c19,success,authorize,pagarme,2020-09-09 17:59:45.310000000
to_ada98f0f3831999bb5cb,d2c4199c19,success,authorize,acquirer_3,2020-09-09 17:59:45.422000000
to_ed6deab727729c5bc557,615c89c3a1,success,capture,acquirer_3,2020-09-09 15:01:47.661000000
to_0e020c10c5fbfcb44a6f,615c89c3a1,success,capture,pagarme,2020-09-09 15:01:47.068000000
to_f907346c9bac8b5c4bdd,615c89c3a1,success,authorize,pagarme,2020-09-09 15:01:47.074000000
to_327ecc9b677ca9032819,615c89c3a1,success,authorize,acquirer_3,2020-09-09 15:01:47.177000000
to_6a794be5610828f1bdad,e8bbe41643,success,capture,acquirer_3,2020-09-09 17:54:45.617000000
to_888dc58be72c5bd4347c,e8bbe41643,success,capture,pagarme,2020-09-09 17:54:44.641000000
to_261e8ac8fd235aab05f7,e8bbe41643,success,authorize,pagarme,2020-09-09 17:54:44.645000000
to_5e908e514d1d021920b5,e8bbe41643,success,authorize,acquirer_3,2020-09-09 17:54:44.760000000
to_c0cc6e852d287b231d55,241f2dc4b8,success,capture,acquirer_3,2020-09-09 17:55:34.858000000
to_729c4c3f6ba161525902,241f2dc4b8,success,capture,pagarme,2020-09-09 17:55:33.852000000
to_17bb097248db0090dd78,241f2dc4b8,success,authorize,pagarme,2020-09-09 17:55:33.864000000
to_a2dfef7739aa4cd299f4,241f2dc4b8,success,authorize,acquirer_3,2020-09-09 17:55:33.969000000
to_d75741c46f34630c3a9b,627c71f94d,success,capture,acquirer_3,2020-09-09 17:57:22.558000000
to_6e72d70f67511f30dd26,627c71f94d,success,capture,pagarme,2020-09-09 17:57:22.520000000
to_07f26b904c3e1292eba3,627c71f94d,success,authorize,pagarme,2020-09-09 17:57:17.924000000
to_0eff607256d21cc09c13,627c71f94d,success,authorize,acquirer_3,2020-09-09 17:57:18.051000000
to_dd56ad2f3d9dd2923042,f53d6bd56f,success,capture,acquirer_3,2020-09-09 17:59:17.586000000
to_eff2bac6743b18f32ee3,f53d6bd56f,success,capture,pagarme,2020-09-09 17:59:17.557000000
to_2b525309c4f75ac9a235,f53d6bd56f,success,authorize,pagarme,2020-09-09 17:59:07.233000000
to_6557642ac46979922ee9,f53d6bd56f,success,authorize,acquirer_3,2020-09-09 17:59:07.326000000
to_b3d1137db261a36f232a,3fae0aad59,success,conciliate,pagarme,2020-09-11 06:22:42.728000000
to_d36d1b053f0a0c549437,3fae0aad59,success,issue,pagarme,2020-09-09 17:58:13.860000000
to_36c77a385bedb1d3a143,3fae0aad59,success,authorize,pagarme,2020-09-09 17:58:13.871000000
to_f7c83597a0f942c1cd1e,390c1563a3,success,capture,acquirer_3,2020-09-09 17:57:54.942000000
to_6430da6842c58e1f8b0b,390c1563a3,success,capture,pagarme,2020-09-09 17:57:54.896000000
to_575bf105eafd7866a980,390c1563a3,success,authorize,pagarme,2020-09-09 17:57:44.668000000
to_babdd543a21a41d98657,390c1563a3,success,authorize,acquirer_3,2020-09-09 17:57:44.786000000
to_ebc6ee90b6933469f313,e50f04b17e,success,conciliate,pagarme,2020-09-12 06:02:47.706000000
to_cb2296854bdadee5389a,e50f04b17e,success,issue,pagarme,2020-09-09 17:58:41.958000000
to_e60d4ab57e6e54d784d6,e50f04b17e,success,authorize,pagarme,2020-09-09 17:58:41.966000000
to_9abfb96adb96a6cc01ca,4fed64759b,success,refund,acquirer_2,2020-09-11 21:48:03.474000000
to_56ccfdda66b0e309f634,4fed64759b,success,authorize,acquirer_2,2020-09-09 17:53:12.459000000
to_fd674e16937e58e41244,96695889b2,success,capture,acquirer_3,2020-09-09 17:57:36.759000000
to_23f3198460fd22547fc5,96695889b2,success,capture,pagarme,2020-09-09 17:57:36.725000000
to_91d3b72ea80fd1848239,96695889b2,success,authorize,pagarme,2020-09-09 17:57:26.280000000
to_80e6d98489ee5925c91c,96695889b2,success,authorize,acquirer_3,2020-09-09 17:57:26.431000000
to_8defd1d6356c13dd1a02,38b79469c0,success,refund,pagarme,2020-09-10 19:32:58.950000000
to_5e6f8c72440562d20912,38b79469c0,success,conciliate,pagarme,2020-09-10 08:22:15.129000000
to_ed352bb3667153f27b9c,38b79469c0,success,issue,pagarme,2020-09-09 17:47:33.450000000
to_cc60604a6d6c71634f72,38b79469c0,success,authorize,pagarme,2020-09-09 17:47:33.460000000
to_6f4567035135c697339d,49bab898c6,success,authorize,pagarme,2020-09-09 17:57:37.466000000
to_044e9c053bd98952bbd2,49bab898c6,success,authorize,acquirer_3,2020-09-09 17:57:37.579000000
to_3c70b08d48a442cb2210,5fe78df01d,success,capture,acquirer_3,2020-09-09 17:58:01.072000000
to_28ada4fa70658de3747e,5fe78df01d,success,capture,pagarme,2020-09-09 17:58:00.403000000
to_b23e18155cf1428236a0,5fe78df01d,success,authorize,pagarme,2020-09-09 17:58:00.410000000
to_58849ffffc46d5b75025,5fe78df01d,success,authorize,acquirer_3,2020-09-09 17:58:00.520000000
to_7cbb5c21ac1d1ae69bfe,82dc15ad22,success,refund,pagarme,2020-09-09 17:57:35.292000000
to_242d07f873b40aad1d83,82dc15ad22,success,refund,acquirer_3,2020-09-09 17:57:35.410000000
to_01084d2d6a23ebe88096,82dc15ad22,success,capture,acquirer_3,2020-09-09 17:45:29.074000000
to_296497643700be8cba0d,82dc15ad22,success,capture,pagarme,2020-09-09 17:45:27.180000000
to_b5ff2e2309db9f147697,82dc15ad22,success,authorize,pagarme,2020-09-09 17:45:27.190000000
to_933d1aecbabf351eba5f,82dc15ad22,success,authorize,acquirer_3,2020-09-09 17:45:27.301000000
to_1cff3ee35705e277dbac,c73b809641,success,conciliate,pagarme,2020-09-10 08:07:23.862000000
to_c19b4d0e2454b4bdfa7d,c73b809641,success,issue,pagarme,2020-09-09 17:55:15.786000000
to_97e2cf9cb16533cf7078,c73b809641,success,authorize,pagarme,2020-09-09 17:55:15.795000000
to_706e050e525fa49c6aa3,0cb25286cb,success,capture,acquirer_3,2020-09-09 17:56:34.795000000
to_5e8686530ba1983b77d2,0cb25286cb,success,capture,pagarme,2020-09-09 17:56:33.870000000
to_14bbd66b0899776dc31c,0cb25286cb,success,authorize,pagarme,2020-09-09 17:56:33.877000000
to_6615321c13cb9944e7cd,0cb25286cb,success,authorize,acquirer_3,2020-09-09 17:56:33.978000000
to_1bf8cc8189ca9af48aff,2b995fe3a2,dropped,capture,,2020-09-09 17:58:33.705000000
to_39e256df4d76f4233ce7,2b995fe3a2,failed,authorize,pagarme,2020-09-09 17:58:33.710000000
to_139aded0ee0ebb1c166f,2b995fe3a2,failed,authorize,acquirer_1,2020-09-09 17:58:34.472000000
to_c8ca8c33bca7bd5598d3,2b995fe3a2,failed,authorize,acquirer_3,2020-09-09 17:58:33.816000000
to_157ad8142bb985c67393,400c602411,success,refund,acquirer_2,2020-09-09 18:07:12.600000000
to_9f81ef5c7be6dce6a637,400c602411,success,authorize,acquirer_2,2020-09-09 17:52:38.129000000
to_7d0683aed8fd30d959ed,da52959cac,success,capture,acquirer_3,2020-09-09 17:59:43.725000000
to_e6782f97b7973add7b94,da52959cac,success,capture,pagarme,2020-09-09 17:59:43.071000000
to_26a165f39156fb93f997,da52959cac,success,authorize,pagarme,2020-09-09 17:59:43.076000000
to_0f22eea909d0c1ba0fd7,da52959cac,success,authorize,acquirer_3,2020-09-09 17:59:43.197000000
to_0a1e07181b7ac2767846,5db85007ea,success,capture,acquirer_3,2020-09-09 17:56:03.829000000
to_a0d757f2099a1eb4ddd6,5db85007ea,success,capture,pagarme,2020-09-09 17:56:02.804000000
to_b8682cb3fd6fe020dd10,5db85007ea,success,authorize,pagarme,2020-09-09 17:56:02.818000000
to_88d7bae0616dbff0e8a9,5db85007ea,success,authorize,acquirer_3,2020-09-09 17:56:02.931000000
to_903ebc1747927e412d9d,496a33aa44,failed,authorize,pagarme,2020-09-09 17:57:26.086000000
to_6471366b9a28868dac55,496a33aa44,failed,authorize,acquirer_1,2020-09-09 17:57:27.243000000
to_15539f84bd2df586828d,496a33aa44,failed,authorize,acquirer_1,2020-09-09 17:57:26.220000000
to_454ad0d98be6ef538e77,8ab9a6d7c9,failed,authorize,pagarme,2020-09-09 17:58:11.383000000
to_aeed9c5954982a7eb43e,8ab9a6d7c9,failed,authorize,acquirer_1,2020-09-09 17:58:12.446000000
to_03d0b4c2107f3a7a7444,8ab9a6d7c9,failed,authorize,acquirer_1,2020-09-09 17:58:11.514000000
to_297654117a9df4a36e49,f645924d1b,success,capture,acquirer_3,2020-09-09 17:56:41.590000000
to_2a08373cd38b5bde4103,f645924d1b,success,capture,pagarme,2020-09-09 17:56:41.008000000
to_71d2a61340731b4f6091,f645924d1b,success,authorize,pagarme,2020-09-09 17:56:41.015000000
to_5ccd03d6b83903373250,f645924d1b,success,authorize,acquirer_3,2020-09-09 17:56:41.132000000
to_1c455d5729162cc08351,56d4bb5715,success,refund,pagarme,2020-09-11 21:13:46.870000000
to_48587d7eff639ef9dd70,56d4bb5715,success,refund,acquirer_3,2020-09-11 21:13:47.181000000
to_5b3e7f846159bcbef200,56d4bb5715,success,capture,acquirer_3,2020-09-09 17:53:54.284000000
