payable_id,transaction_id,payable_created_at,company_id,amount,fee,installment,type,recipient_id,payment_method
e5ac6fbb6134,4fd3e0c87b,2020-09-09 17:59:44.739000,5737a7771dbbb75,898,31,10,credit,re_be31e1e6dea8662,credit_card
8b79e1e4560c,4fd3e0c87b,2020-09-09 17:59:44.738000,5737a7771dbbb75,898,31,4,credit,re_be31e1e6dea8662,credit_card
903ced2753b8,4fd3e0c87b,2020-09-09 17:59:44.738000,5737a7771dbbb75,898,31,3,credit,re_be31e1e6dea8662,credit_card
12a678d53856,4fd3e0c87b,2020-09-09 17:59:44.738000,5737a7771dbbb75,898,31,6,credit,re_be31e1e6dea8662,credit_card
ee002fb937e6,4fd3e0c87b,2020-09-09 17:59:44.738000,5737a7771dbbb75,898,31,5,credit,re_be31e1e6dea8662,credit_card
f7eb3e5a5462,9a941bcbaa,2020-09-11 06:03:55.559000,f6c53fe8ae4c2b9,1500,234,,credit,re_39ab4ed0fd995d0,boleto
c144e5332c5c,ea1a70835b,2020-09-09 17:56:50.523000,f5fe7d4530895b2,4772,119,1,credit,re_137984e043a547c,credit_card
2efd27650796,ea1a70835b,2020-09-09 17:56:50.523000,f5fe7d4530895b2,4771,119,2,credit,re_137984e043a547c,credit_card
3a5cc886fcc9,32e688aadc,2020-09-12 07:04:48.502000,274ae83f1280599,11259,198,,credit,re_560799b76048544,boleto
ff523df6f662,32e688aadc,2020-09-12 07:04:48.502000,274ae83f1280599,501,0,,credit,re_5f003221ceaa703,boleto
03a75ad70d82,32e688aadc,2020-09-12 07:04:48.502000,274ae83f1280599,750,0,,credit,re_683b0ee6eff3c2f,boleto
1abfa3a740ee,69492cb450,2020-09-12 07:04:48.306000,76006a6ac24e8e3,280,180,,credit,re_d0daa86c4659910,boleto
1578045e2a39,69492cb450,2020-09-12 07:04:48.306000,76006a6ac24e8e3,1720,0,,credit,re_947ee99ea6a3b6a,boleto
6fae3793aa82,fe92264503,2020-09-10 08:07:21.177000,fc0f30121c6ca42,14790,150,,credit,re_afa66597e73a8c5,boleto
7bdf016849b7,808de4558b,2020-09-11 06:22:41.875000,21ea21eccce3c50,5990,320,,credit,re_58cda61814deb54,boleto
0fb63c3936db,e50f04b17e,2020-09-12 06:02:47.454000,fc0f30121c6ca42,47636,150,,credit,re_afa66597e73a8c5,boleto
fc4fee81d8ad,9c6154ed2f,2020-09-09 17:58:28.852000,e48e6592c77e3f9,13907,463,1,credit,re_1c3e49b9fa6c2e8,credit_card
8f55381c2003,9c6154ed2f,2020-09-09 17:58:28.853000,e48e6592c77e3f9,13906,463,2,credit,re_1c3e49b9fa6c2e8,credit_card
da827ba29fa7,390c1563a3,2020-09-09 17:57:55.052000,67c2d7c22cae393,7391,164,1,credit,re_7b89bf19097236c,credit_card
c6a1a0b9b8a6,7139773ea1,2020-09-09 18:00:30.591000,7d6b497f01942b0,37970,702,1,credit,re_e892d97b3b45bb7,credit_card
e2ca44d49481,241f2dc4b8,2020-09-09 17:55:34.920000,f15c6ef80e2797b,26051,755,1,credit,re_3649035b69b5601,credit_card
692c05a1f9dd,7e337ff63a,2020-09-09 17:56:34.733000,cbb76f14428507d,15000,629,1,credit,re_ccc29d4aa596be8,credit_card
3c9edb15793e,7e337ff63a,2020-09-09 17:56:34.733000,cbb76f14428507d,15000,628,2,credit,re_ccc29d4aa596be8,credit_card
51c3febb62ce,773744978e,2020-09-09 17:56:54.197000,66416129f918364,5000,135,1,credit,re_c0c954c83261311,credit_card
b87d30822236,5609a9e17a,2020-09-09 15:40:54.832000,707f3fa3d265b9e,69,0,1,credit,re_4b501c2152920ed,credit_card
5fa2992f8963,5609a9e17a,2020-09-09 15:40:54.833000,707f3fa3d265b9e,381,312,1,credit,re_d1913fed79910b2,credit_card
44fd0610e170,5609a9e17a,2020-09-09 15:40:54.832000,707f3fa3d265b9e,12550,0,1,credit,re_f95380e46801ce1,credit_card
71a12e60e0e0,9eb5c25d32,2020-09-09 17:45:54.828000,aa9b366c101f745,3000,114,1,credit,re_3b1b54cbdb987b9,credit_card
cd07da5a4605,9eb5c25d32,2020-09-09 18:33:27.264000,aa9b366c101f745,-3000,-114,,refund,re_3b1b54cbdb987b9,credit_card
6d20181a2b1e,e87f6e4d57,2020-09-11 06:22:42.769000,47a44233dda03cc,15000,220,,credit,re_ddd13a76a087790,boleto
187da35f7ad2,01b57d78f0,2020-09-09 17:55:03.066000,704b7a7a0f7a7a4,15395,336,1,credit,re_6176db0f865a23e,credit_card
2baa2ce3bf2a,01b57d78f0,2020-09-09 17:55:03.066000,704b7a7a0f7a7a4,15399,343,3,credit,re_6176db0f865a23e,credit_card
2a43d2513cf9,01b57d78f0,2020-09-09 17:55:03.066000,704b7a7a0f7a7a4,15399,343,6,credit,re_6176db0f865a23e,credit_card
7bb5650d499e,01b57d78f0,2020-09-09 17:55:03.066000,704b7a7a0f7a7a4,15399,343,2,credit,re_6176db0f865a23e,credit_card
4000ed58d7a5,01b57d78f0,2020-09-09 17:55:03.066000,704b7a7a0f7a7a4,15399,343,4,credit,re_6176db0f865a23e,credit_card
6d22c5866e72,01b57d78f0,2020-09-09 17:55:03.066000,704b7a7a0f7a7a4,15399,343,5,credit,re_6176db0f865a23e,credit_card
f1a35cea6a51,e1fd3bb6cb,2020-09-09 17:58:16.240000,e8ac5df92abbcf8,6945,201,1,credit,re_8618a2d92d1287b,credit_card
2b34b7ffc457,e1fd3bb6cb,2020-09-09 17:58:16.244000,e8ac5df92abbcf8,6949,200,5,credit,re_8618a2d92d1287b,credit_card
80f71c2883b1,e1fd3bb6cb,2020-09-09 17:58:16.240000,e8ac5df92abbcf8,6949,200,2,credit,re_8618a2d92d1287b,credit_card
58545750eafe,e1fd3bb6cb,2020-09-09 17:58:16.244000,e8ac5df92abbcf8,6949,200,4,credit,re_8618a2d92d1287b,credit_card
277a13e95c41,e1fd3bb6cb,2020-09-09 17:58:16.240000,e8ac5df92abbcf8,6949,200,3,credit,re_8618a2d92d1287b,credit_card
06af6adb6295,e1fd3bb6cb,2020-09-09 17:58:16.245000,e8ac5df92abbcf8,6949,200,6,credit,re_8618a2d92d1287b,credit_card
fbbea520d469,03e6916617,2020-09-12 06:02:48.294000,fc0f30121c6ca42,10315,150,,credit,re_afa66597e73a8c5,boleto
98dbc20407ef,a18273e0d1,2020-09-09 17:58:43.442000,0c9b5222692b365,52500,2196,1,credit,re_a5d46c46275ab4f,credit_card
32520495f0db,a18273e0d1,2020-09-09 17:58:43.442000,0c9b5222692b365,52500,2201,4,credit,re_a5d46c46275ab4f,credit_card
95191628fa82,a18273e0d1,2020-09-09 17:58:43.442000,0c9b5222692b365,52500,2201,3,credit,re_a5d46c46275ab4f,credit_card
6a2aa2be07a6,a18273e0d1,2020-09-09 17:58:43.442000,0c9b5222692b365,52500,2201,2,credit,re_a5d46c46275ab4f,credit_card
ca7f2ce8f4bc,91a102de03,2020-09-09 17:59:52.435000,fa8f908c2a0a010,0,0,1,credit,re_efa36bcbd23feb2,credit_card
d443b9abcd23,91a102de03,2020-09-09 17:59:52.434000,fa8f908c2a0a010,3000,70,1,credit,re_b04f353701e9f14,credit_card
c7ff487f7796,99e4e74596,2020-09-10 08:21:59.414000,f34b31c5c6621a1,9990,200,,credit,re_4f05c6f3d723f37,boleto
a0a6390b8882,cba9806e96,2020-09-16 07:02:45.406000,47a44233dda03cc,15000,220,,credit,re_ddd13a76a087790,boleto
12711f51a905,7f0ec870bd,2020-09-09 17:58:15.879000,d19e7f6bea6d0f3,7614,136,2,credit,re_299101f5b02464b,credit_card
8ad19cf441a3,7f0ec870bd,2020-09-09 17:58:15.878000,d19e7f6bea6d0f3,7614,137,1,credit,re_299101f5b02464b,credit_card
4ec3adf0b001,7f0ec870bd,2020-09-09 17:58:15.879000,d19e7f6bea6d0f3,7614,136,3,credit,re_299101f5b02464b,credit_card
50ba708ea1a0,41fadfebaf,2020-09-18 08:20:40.382000,799b128ddb1d59f,17095,0,,refund_reversal,re_9d2502bb910e0da,boleto
b17ad3bf3e30,41fadfebaf,2020-09-17 14:48:59.843000,799b128ddb1d59f,-17095,0,,refund,re_9d2502bb910e0da,boleto
f1066d1082a0,41fadfebaf,2020-09-17 07:15:17.369000,799b128ddb1d59f,17095,0,,refund_reversal,re_9d2502bb910e0da,boleto
bf530c541525,41fadfebaf,2020-09-15 18:01:30.759000,799b128ddb1d59f,-17095,0,,refund,re_9d2502bb910e0da,boleto
c30d29c90b73,41fadfebaf,2020-09-10 08:21:52.566000,799b128ddb1d59f,17095,350,,credit,re_9d2502bb910e0da,boleto
4c8f694affa9,db8ced752a,2020-09-09 17:59:13.796000,c073c11c93a896b,2500,45,1,credit,re_f5d18150e930390,credit_card
34773269d865,db8ced752a,2020-09-09 18:05:11.968000,c073c11c93a896b,-2500,-45,,refund,re_f5d18150e930390,credit_card
b7d814cd8de8,db59f7bf42,2020-09-10 08:21:57.760000,460e485fe7261fb,31236,199,,credit,re_8e54ef492f904c1,boleto
82648b848242,0198761592,2020-09-09 17:57:40.903000,65a09e93810c44c,18000,468,1,credit,re_c6ecd8acadb6b47,credit_card
e82fe59c8d17,fdaeb90bb9,2020-09-10 08:21:56.253000,fd3ec57560dbd01,27940,380,,credit,re_ce72979ca7ea567,boleto
ddf2071f30d9,5965f33ed6,2020-09-09 17:59:09.013000,da83a78d27ace3c,4064,43,1,credit,re_486e45878aa0186,credit_card
c1fa725ad6c2,0c5f602cfc,2020-09-16 07:02:45.464000,57d08ef4bf1cd3e,41900,280,,credit,re_e4e165b2a9226de,boleto
58a113b4a0f2,dff59ceb04,2020-09-09 17:59:49.551000,c073c11c93a896b,5000,90,1,credit,re_f5d18150e930390,credit_card
3457e1dc92af,bbe7d38bff,2020-09-09 17:57:14.312000,d0658f776439ba7,10050,250,1,credit,re_885403fd24d573c,credit_card
b1308fd4f72f,c603a9f142,2020-09-16 17:20:09.698000,9e026289ebcc450,-15704,-415,,refund,re_9247bcff623e245,credit_card
a7a5e26270fc,c603a9f142,2020-09-09 17:46:31.467000,9e026289ebcc450,7852,207,2,credit,re_9247bcff623e245,credit_card
15dc0b9b4fe9,c603a9f142,2020-09-09 17:46:31.467000,9e026289ebcc450,7852,208,1,credit,re_9247bcff623e245,credit_card
6e7e1dba88c5,7e99ccec58,2020-09-09 17:54:48.613000,d19e7f6bea6d0f3,700,12,1,credit,re_299101f5b02464b,credit_card
f25840356dbd,5f42e8420e,2020-09-09 17:59:20.400000,d19e7f6bea6d0f3,49700,840,1,credit,re_299101f5b02464b,credit_card
f4c77ffdb898,93ac80a7a7,2020-09-09 17:59:13.862000,8660f2ea69041ef,19300,551,1,credit,re_2e47bf84e4ae192,credit_card
4cd73ffe7652,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,7,credit,re_2e47bf84e4ae192,credit_card
af8263a26ca1,93ac80a7a7,2020-09-09 17:59:13.864000,8660f2ea69041ef,19300,550,10,credit,re_2e47bf84e4ae192,credit_card
7479602a8eb7,93ac80a7a7,2020-09-09 17:59:13.864000,8660f2ea69041ef,19300,550,9,credit,re_2e47bf84e4ae192,credit_card
7ce95c1a3247,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,8,credit,re_2e47bf84e4ae192,credit_card
bd985f83bf72,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,6,credit,re_2e47bf84e4ae192,credit_card
22785a0e7888,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,4,credit,re_2e47bf84e4ae192,credit_card
bc3aaa9a10d9,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,3,credit,re_2e47bf84e4ae192,credit_card
789d16cb8794,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,5,credit,re_2e47bf84e4ae192,credit_card
fe59ce861f7f,93ac80a7a7,2020-09-09 17:59:13.863000,8660f2ea69041ef,19300,550,2,credit,re_2e47bf84e4ae192,credit_card
29581af636cd,4ab3eef25d,2020-09-09 17:52:05.422+00,c073c11c93a896b,2500,45,1,credit,re_f5d18150e930390,credit_card
bdec80486d80,4ab3eef25d,2020-09-18 19:37:05.73+00,c073c11c93a896b,-2500,-45,,refund,re_f5d18150e930390,credit_card
f552f4ef204e,85d9edd4a5,2020-09-09 17:54:45.293000,c16613793be8594,4143,132,1,credit,re_7912e3fda47ae6a,credit_card
5f8233515750,85d9edd4a5,2020-09-09 17:54:45.293000,c16613793be8594,4143,132,2,credit,re_7912e3fda47ae6a,credit_card
b663392944ac,ad7cd935c3,2020-09-09 17:58:38.780000,5911ce37cc72d08,3115,116,1,credit,re_e98e1078b003f57,credit_card
1193be6f38c4,ad7cd935c3,2020-09-09 17:58:38.780000,5911ce37cc72d08,3117,119,4,credit,re_e98e1078b003f57,credit_card
f18b657bf2b6,ad7cd935c3,2020-09-09 17:58:38.780000,5911ce37cc72d08,3117,119,3,credit,re_e98e1078b003f57,credit_card
6745411e8ba2,ad7cd935c3,2020-09-09 17:58:38.780000,5911ce37cc72d08,3117,119,2,credit,re_e98e1078b003f57,credit_card
3db32cd53f3a,ad7cd935c3,2020-09-09 17:58:38.781000,5911ce37cc72d08,3117,119,6,credit,re_e98e1078b003f57,credit_card
c4b3cf86b019,ad7cd935c3,2020-09-09 17:58:38.781000,5911ce37cc72d08,3117,119,5,credit,re_e98e1078b003f57,credit_card
78de0fda63f4,8bcd8e62b6,2020-09-10 08:21:51.493000,c71269b0d904f8c,36814,280,,credit,re_a6f70566214e483,boleto
5d4e6ed52533,e2dad467ff,2020-09-10 08:21:57.229000,39ce9e85982b180,42900,250,,credit,re_e7736cd5be34e73,boleto
45eec175d1a4,535bb901d2,2020-09-09 17:59:20.645000,2f912502c8cc23b,1406,32,1,credit,re_771646a28264fd9,credit_card
41383a8ce4d4,535bb901d2,2020-09-09 17:59:20.646000,2f912502c8cc23b,1406,40,7,credit,re_771646a28264fd9,credit_card
56a40a648296,535bb901d2,2020-09-09 17:59:20.645000,2f912502c8cc23b,1406,40,2,credit,re_771646a28264fd9,credit_card
a7814f085cba,535bb901d2,2020-09-09 17:59:20.646000,2f912502c8cc23b,1406,40,4,credit,re_771646a28264fd9,credit_card
4fbcf0480ad7,535bb901d2,2020-09-09 17:59:20.645000,2f912502c8cc23b,1406,40,3,credit,re_771646a28264fd9,credit_card
fb3109629f4b,535bb901d2,2020-09-09 17:59:20.647000,2f912502c8cc23b,1406,40,10,credit,re_771646a28264fd9,credit_card
97ac15dddbb3,535bb901d2,2020-09-09 17:59:20.646000,2f912502c8cc23b,1406,40,8,credit,re_771646a28264fd9,credit_card
26bbdf26630c,535bb901d2,2020-09-09 17:59:20.646000,2f912502c8cc23b,1406,40,5,credit,re_771646a28264fd9,credit_card
9ac14337eddd,535bb901d2,2020-09-09 17:59:20.646000,2f912502c8cc23b,1406,40,6,credit,re_771646a28264fd9,credit_card
63fd63bbf48b,535bb901d2,2020-09-09 17:59:20.646000,2f912502c8cc23b,1406,40,9,credit,re_771646a28264fd9,credit_card
f6142e7c663e,c5140fcbb3,2020-09-11 06:22:44.705000,f34b31c5c6621a1,227,0,,credit,re_4f05c6f3d723f37,boleto
9c238e264fa1,c5140fcbb3,2020-09-11 06:22:44.705000,f34b31c5c6621a1,5773,200,,credit,re_4cd11c1193830ae,boleto
095f13555e08,1879afb3fc,2020-09-09 17:57:43.676000,7268080faafe827,17788,477,1,credit,re_178094f51f2abf5,credit_card
265204fb42c0,3fae0aad59,2020-09-11 06:22:42.587000,cecbc44c45ee98e,13063,299,,credit,re_9094c648ab46dd7,boleto
4b13510613a8,702e703750,2020-09-09 17:55:29.299000,9355effe89da9b0,7740,232,1,credit,re_94d985276729064,credit_card
9a97a42d5bd9,29f9cd326c,2020-09-09 17:55:24.090000,96d42ea61c64e3b,299,11,1,credit,re_4e2d7884c3ad5fd,credit_card
d69ef9d14724,bd78372330,2020-09-09 15:29:37.969000,707f3fa3d265b9e,5401,0,1,credit,re_6e101a5642e26c5,debit_card
5228eea7dbb2,bd78372330,2020-09-09 15:29:37.970000,707f3fa3d265b9e,8,0,1,credit,re_4b501c2152920ed,debit_card
eda5dc6c60dd,bd78372330,2020-09-09 15:29:37.970000,707f3fa3d265b9e,189,182,1,credit,re_d1913fed79910b2,debit_card
26b12a10347f,bd78372330,2020-09-09 15:29:37.969000,707f3fa3d265b9e,5402,0,1,credit,re_9fbda0aa15bb5cf,debit_card
ddc36685d454,77d8c6d0d8,2020-09-09 17:56:50.023000,89d18370e8cc0b0,1380,46,1,credit,re_6cc43052172c43a,credit_card
b79e1b651b42,31ad1a31c9,2020-09-10 08:21:54.122000,e04ed28add2e893,1499,380,,credit,re_01f20f578dfcbca,boleto
7bc141f3429e,4cad386a2d,2020-09-10 08:21:59.512000,76006a6ac24e8e3,280,180,,credit,re_d0daa86c4659910,boleto
bc0ca4ba293c,4cad386a2d,2020-09-10 08:21:59.512000,76006a6ac24e8e3,3720,0,,credit,re_1e7f6d2284ff752,boleto
f989c4e8b942,112c6287d9,2020-09-09 17:57:50.102000,6d638ef2b6f65d1,5324,159,3,credit,re_5641beb7c79b665,credit_card
3e7fff685ed6,112c6287d9,2020-09-09 17:57:50.102000,6d638ef2b6f65d1,5324,159,4,credit,re_5641beb7c79b665,credit_card
1ebc537dd0e0,112c6287d9,2020-09-09 17:57:50.102000,6d638ef2b6f65d1,5319,160,1,credit,re_5641beb7c79b665,credit_card
a6e6e267979f,112c6287d9,2020-09-09 17:57:50.102000,6d638ef2b6f65d1,5324,159,2,credit,re_5641beb7c79b665,credit_card
90a17409af2c,adebe25ca4,2020-09-09 17:58:06.675000,f8dc18073b6f771,3664,114,1,credit,re_a8097d8f8f35d4f,credit_card
216ec4780f1b,adebe25ca4,2020-09-09 17:58:06.675000,f8dc18073b6f771,3669,120,3,credit,re_a8097d8f8f35d4f,credit_card
610e22c2d361,adebe25ca4,2020-09-09 17:58:06.676000,f8dc18073b6f771,3669,120,8,credit,re_a8097d8f8f35d4f,credit_card
f883265f1182,adebe25ca4,2020-09-09 17:58:06.676000,f8dc18073b6f771,3669,120,7,credit,re_a8097d8f8f35d4f,credit_card
74fb2ff2e051,adebe25ca4,2020-09-09 17:58:06.675000,f8dc18073b6f771,3669,120,2,credit,re_a8097d8f8f35d4f,credit_card
85f1a7fb4273,adebe25ca4,2020-09-09 17:58:06.676000,f8dc18073b6f771,3669,120,6,credit,re_a8097d8f8f35d4f,credit_card
5af79d546d08,adebe25ca4,2020-09-09 17:58:06.676000,f8dc18073b6f771,3669,120,4,credit,re_a8097d8f8f35d4f,credit_card
3f52f0ccff7d,adebe25ca4,2020-09-09 17:58:06.676000,f8dc18073b6f771,3669,120,5,credit,re_a8097d8f8f35d4f,credit_card
339d2d441f6f,82dc15ad22,2020-09-09 17:45:29.139000,8ec689240587a10,7970,214,1,credit,re_95771712b9e6744,credit_card
2f9bf9fdfeff,82dc15ad22,2020-09-09 17:57:35.793000,8ec689240587a10,-7970,-214,,refund,re_95771712b9e6744,credit_card
ca59274ae348,c4bb9b9cbf,2020-09-09 17:58:43.809000,457043ec07a8a9a,24600,541,1,credit,re_7ffecee654aa394,credit_card
b3b6676b52e9,98e6ff5fbb,2020-09-17 08:06:31.634000,47a44233dda03cc,21000,220,,credit,re_ddd13a76a087790,boleto
5cac6abf93a8,b968ffaa19,2020-09-09 17:55:56.875000,abbd7be9fb584eb,2725,0,1,credit,re_5023997499c6dfa,credit_card
15e4e80da943,b968ffaa19,2020-09-09 17:55:56.878000,abbd7be9fb584eb,70,70,1,credit,re_93667790693695b,credit_card
33b41e9f332b,b968ffaa19,2020-09-09 17:55:56.877000,abbd7be9fb584eb,2729,0,6,credit,re_5023997499c6dfa,credit_card
edca2dd5d67b,b968ffaa19,2020-09-09 17:55:56.879000,abbd7be9fb584eb,72,70,6,credit,re_93667790693695b,credit_card
18a0d9ccc150,b968ffaa19,2020-09-09 17:55:56.878000,abbd7be9fb584eb,72,70,3,credit,re_93667790693695b,credit_card
41d99c813ce2,b968ffaa19,2020-09-09 17:55:56.877000,abbd7be9fb584eb,2729,0,5,credit,re_5023997499c6dfa,credit_card
581087c44530,b968ffaa19,2020-09-09 17:55:56.876000,abbd7be9fb584eb,2729,0,4,credit,re_5023997499c6dfa,credit_card
8916efdac8c0,b968ffaa19,2020-09-09 17:55:56.875000,abbd7be9fb584eb,2729,0,2,credit,re_5023997499c6dfa,credit_card
de86e17658c6,b968ffaa19,2020-09-09 17:55:56.878000,abbd7be9fb584eb,72,70,2,credit,re_93667790693695b,credit_card
876adf0e9745,b968ffaa19,2020-09-09 17:55:56.879000,abbd7be9fb584eb,72,70,5,credit,re_93667790693695b,credit_card
cbbfc01462bd,b968ffaa19,2020-09-09 17:55:56.878000,abbd7be9fb584eb,72,70,4,credit,re_93667790693695b,credit_card
9621523ca8d7,b968ffaa19,2020-09-09 17:55:56.876000,abbd7be9fb584eb,2729,0,3,credit,re_5023997499c6dfa,credit_card
260407a91031,a2b88d1879,2020-09-11 06:03:54.155000,617cc205265eb3e,11094,170,,credit,re_91ec61ef757c93f,boleto
8bbfdc500fe9,8829eacf85,2020-09-09 17:59:04.958000,8f6dcfa243ff00d,7280,229,1,credit,re_cf1d05f47e7e45c,credit_card
5a6732401964,19f5ca7a57,2020-09-09 17:54:37.766000,d19e7f6bea6d0f3,2497,42,1,credit,re_299101f5b02464b,credit_card
c034a2cd55cf,f53d6bd56f,2020-09-09 17:59:17.647000,d989f5c5540226b,8053,226,2,credit,re_57726bcf8a6b4be,credit_card
97253585a45c,f53d6bd56f,2020-09-09 17:59:17.647000,d989f5c5540226b,8053,226,4,credit,re_57726bcf8a6b4be,credit_card
a095ef8d22fd,f53d6bd56f,2020-09-09 17:59:17.647000,d989f5c5540226b,8053,221,1,credit,re_57726bcf8a6b4be,credit_card
4807849fd0b9,f53d6bd56f,2020-09-09 17:59:17.647000,d989f5c5540226b,8053,226,3,credit,re_57726bcf8a6b4be,credit_card
cf84dba6ee23,a0cabc6266,2020-09-09 17:59:45.125000,3eedc8e962834e6,2500,50,1,credit,re_ed025274a087bd7,credit_card
f96e09ea5c9c,4d63aa3516,2020-09-09 17:59:28.089000,8417224b0ecedbe,6186,149,1,credit,re_1c00476ae286edd,credit_card
f4e89542e71f,4d63aa3516,2020-09-09 17:59:28.089000,8417224b0ecedbe,6186,153,3,credit,re_1c00476ae286edd,credit_card
04299a38b170,4d63aa3516,2020-09-09 17:59:28.089000,8417224b0ecedbe,6186,153,2,credit,re_1c00476ae286edd,credit_card
576ac4e1ebb2,1a435e4388,2020-09-09 17:57:29.112000,0f8925d1b7a64ab,5634,141,1,credit,re_28c9493b8146c6c,credit_card
b7cd935a94d1,1a435e4388,2020-09-09 17:57:29.112000,0f8925d1b7a64ab,5633,145,2,credit,re_28c9493b8146c6c,credit_card
3d8714398131,1a435e4388,2020-09-09 17:57:29.112000,0f8925d1b7a64ab,5633,145,3,credit,re_28c9493b8146c6c,credit_card
052aa5b48e2e,246ed018b1,2020-09-09 17:59:43.059000,96d42ea61c64e3b,198,8,1,credit,re_4e2d7884c3ad5fd,credit_card
6a668baa4f7b,d90a613594,2020-09-10 08:07:24.520000,fc0f30121c6ca42,10989,150,,credit,re_afa66597e73a8c5,boleto
a1e5d10e75b6,4eacd2897d,2020-09-09 17:58:09.662000,c073c11c93a896b,3500,63,1,credit,re_f5d18150e930390,credit_card
79877fb5e59b,c65e0190c3,2020-09-09 17:54:48.203000,14b6bcae0620490,57426,1585,1,credit,re_cb7c3591de093c3,credit_card
33dd163d5249,c65e0190c3,2020-09-09 17:54:48.203000,14b6bcae0620490,57429,1585,3,credit,re_cb7c3591de093c3,credit_card
cd5f65e8a086,c65e0190c3,2020-09-09 17:54:48.204000,14b6bcae0620490,57429,1585,7,credit,re_cb7c3591de093c3,credit_card
7fecc866bff4,c65e0190c3,2020-09-09 17:54:48.204000,14b6bcae0620490,57429,1585,6,credit,re_cb7c3591de093c3,credit_card
0941eb6e9e48,c65e0190c3,2020-09-09 17:54:48.204000,14b6bcae0620490,57429,1585,4,credit,re_cb7c3591de093c3,credit_card
ce890924d1b4,c65e0190c3,2020-09-09 17:54:48.203000,14b6bcae0620490,57429,1585,2,credit,re_cb7c3591de093c3,credit_card
df865ca083e9,c65e0190c3,2020-09-09 17:54:48.204000,14b6bcae0620490,57429,1585,5,credit,re_cb7c3591de093c3,credit_card
b3b6681d44c0,8d58a35449,2020-09-09 17:57:58.559000,c073c11c93a896b,15000,270,1,credit,re_f5d18150e930390,credit_card
90e719b0c937,6f4362f3a2,2020-09-09 17:58:36.844000,0f8925d1b7a64ab,14395,367,1,credit,re_28c9493b8146c6c,credit_card
6db28ba77136,6f4362f3a2,2020-09-09 17:58:36.844000,0f8925d1b7a64ab,14394,367,2,credit,re_28c9493b8146c6c,credit_card
0af92c74bc3c,57e0791572,2020-09-10 08:21:52.343000,677a37e5b03a8da,15390,300,,credit,re_ab02b4892d4a957,boleto
a33de574a395,ab640bc97c,2020-09-11 06:22:44.936000,d65d9d5ad723e3e,22772,270,,credit,re_7cbff3adea4f3b4,boleto
246d3a1c134a,5110787e80,2020-09-10 08:21:53.259000,3df3f606eec07da,6464,130,,credit,re_f7623ee554852b6,boleto
7513dc97d240,c81a550a9d,2020-09-10 13:50:23.238000,4a4b3506a7b8593,-22500,-610,,refund,re_542135a9f301455,credit_card
4046b60d2da0,c81a550a9d,2020-09-09 17:58:18.281000,4a4b3506a7b8593,11250,305,1,credit,re_542135a9f301455,credit_card
3ce692284520,c81a550a9d,2020-09-09 17:58:18.282000,4a4b3506a7b8593,11250,305,2,credit,re_542135a9f301455,credit_card
d7b0fe9e75b5,dd4ee2535f,2020-09-10 08:21:52.501000,a95e75807819733,46284,300,,credit,re_47b0deecf2afc22,boleto
24693f74939a,94c8c79966,2020-09-09 17:59:19.230000,c073c11c93a896b,3000,54,1,credit,re_f5d18150e930390,credit_card
01dee300e38f,e1b0bae233,2020-09-09 17:55:43.781000,c073c11c93a896b,2500,45,1,credit,re_f5d18150e930390,credit_card
ead8e8c15ec0,df2e0ed5e9,2020-09-12 07:04:47.999000,0e425b5517c61c6,18990,270,,credit,re_de00932ca700149,boleto
eb32482f68b7,e8bbe41643,2020-09-09 17:54:45.676000,c073c11c93a896b,7500,135,1,credit,re_f5d18150e930390,credit_card
e95451623601,1a8cfb86a7,2020-09-09 17:57:28.632000,50fbfbd774e93eb,24343,852,1,credit,re_32c3671247253cf,credit_card
f5f165d66c36,21c158cc1e,2020-09-10 08:21:52.334000,d087a7197c82caf,108244,335,,credit,re_d8aed9319313c2f,boleto
10602b7d5322,0396c9f43d,2020-09-10 08:07:22.566000,fc0f30121c6ca42,11669,150,,credit,re_afa66597e73a8c5,boleto
ddbd03439eb0,c5a7a4bf70,2020-09-09 17:57:54.414000,f6c53fe8ae4c2b9,3000,65,1,credit,re_39ab4ed0fd995d0,credit_card
1e09c763fb7c,27606a6efc,2020-09-12 06:02:47.691000,609f5f3707471f3,3165,288,,credit,re_79d488e5d01e0e8,boleto
197799b5e660,27606a6efc,2020-09-12 06:02:47.691000,609f5f3707471f3,36401,0,,credit,re_ada79491be91410,boleto
d0eb4eaed9bd,4318957654,2020-09-09 17:59:50.193000,f15c6ef80e2797b,5348,155,1,credit,re_3649035b69b5601,credit_card
4d3a550bce43,6c71434fc2,2020-09-09 17:55:40.602000,6a7c5d432112d94,20085,576,1,credit,re_88d8e1ecf701013,credit_card
16785ec94539,6548a75d18,2020-09-16 07:02:45.612000,274ae83f1280599,686,0,,credit,re_5f003221ceaa703,boleto
a67b61aa2d71,6548a75d18,2020-09-16 07:02:45.612000,274ae83f1280599,6470,198,,credit,re_37c1c72737630a2,boleto
